stage,match_date,hometeam,awayteam,home_prob,draw_prob,away_prob,scrape_datetime,url,league_code,league_string,region,competition
April,4/7,Wolfsberger AC,Mattersburg,0.42,0.3,0.28,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/14,Austria Vienna,Rapid Vienna,0.47,0.24,0.29,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/14,Sturm Graz,Mattersburg,0.56,0.24,0.2,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/14,St. Pölten,LASK Linz,0.5,0.26,0.24,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/14,Rheindorf Altach,Wolfsberger AC,0.47,0.3,0.24,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/14,Admira,RB Salzburg,0.18,0.21,0.61,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/21,LASK Linz,Austria Vienna,0.26,0.25,0.5,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/21,RB Salzburg,Rheindorf Altach,0.81,0.15,0.04,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/21,Rapid Vienna,Admira,0.6,0.22,0.19,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/21,Mattersburg,St. Pölten,0.53,0.26,0.22,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/21,Wolfsberger AC,Sturm Graz,0.33,0.28,0.39,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/28,Austria Vienna,Mattersburg,0.58,0.23,0.19,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/28,Sturm Graz,Rapid Vienna,0.45,0.25,0.3,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/28,St. Pölten,RB Salzburg,0.15,0.21,0.64,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/28,Rheindorf Altach,LASK Linz,0.54,0.27,0.2,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
April,4/28,Admira,Wolfsberger AC,0.48,0.27,0.25,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/5,LASK Linz,Rapid Vienna,0.26,0.25,0.48,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/5,Austria Vienna,Admira,0.6,0.21,0.19,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/5,RB Salzburg,Sturm Graz,0.68,0.2,0.12,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/5,Mattersburg,Rheindorf Altach,0.48,0.28,0.24,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/5,St. Pölten,Wolfsberger AC,0.43,0.29,0.28,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/8,Rapid Vienna,RB Salzburg,0.27,0.25,0.48,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/8,Sturm Graz,LASK Linz,0.66,0.21,0.13,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/8,Rheindorf Altach,St. Pölten,0.5,0.27,0.23,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/8,Admira,Mattersburg,0.44,0.26,0.29,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/8,Wolfsberger AC,Austria Vienna,0.32,0.27,0.41,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/13,LASK Linz,Wolfsberger AC,0.39,0.3,0.31,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/13,RB Salzburg,Mattersburg,0.79,0.16,0.05,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/13,Rapid Vienna,Rheindorf Altach,0.59,0.23,0.17,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/13,Sturm Graz,Admira,0.59,0.22,0.2,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/13,St. Pölten,Austria Vienna,0.29,0.24,0.47,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/20,Austria Vienna,RB Salzburg,0.27,0.24,0.48,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/20,Mattersburg,LASK Linz,0.56,0.26,0.18,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/20,Rheindorf Altach,Sturm Graz,0.34,0.27,0.39,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/20,Admira,St. Pölten,0.52,0.24,0.24,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
May,5/20,Wolfsberger AC,Rapid Vienna,0.32,0.28,0.4,2017-08-17 17:11:40,https://projects.fivethirtyeight.com/soccer-predictions/bundesliga-austria/,bundesliga-austria,Austria: Bundesliga,Austria,Bundesliga
August,8/19,Swansea City,Man. United,0.18,0.24,0.58,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/19,Liverpool,Crystal Palace,0.67,0.2,0.13,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/19,Burnley,West Brom,0.49,0.28,0.23,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/19,Southampton,West Ham,0.49,0.27,0.24,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/19,Leicester City,Brighton,0.61,0.24,0.15,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/19,Bournemouth,Watford,0.47,0.26,0.27,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/19,Stoke City,Arsenal,0.27,0.24,0.49,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/20,Huddersfield,Newcastle,0.4,0.29,0.31,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/20,Tottenham,Chelsea,0.45,0.25,0.3,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/21,Man. City,Everton,0.67,0.2,0.13,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/26,Bournemouth,Man. City,0.17,0.21,0.63,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/26,Newcastle,West Ham,0.36,0.28,0.36,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/26,Crystal Palace,Swansea City,0.44,0.27,0.28,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/26,Watford,Brighton,0.53,0.27,0.2,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/26,Huddersfield,Southampton,0.28,0.29,0.43,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/26,Man. United,Leicester City,0.74,0.18,0.08,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/27,Chelsea,Everton,0.63,0.22,0.16,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/27,West Brom,Stoke City,0.4,0.3,0.3,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/27,Liverpool,Arsenal,0.44,0.23,0.33,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
August,8/27,Tottenham,Burnley,0.68,0.21,0.12,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/9,Man. City,Liverpool,0.58,0.22,0.2,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/9,Everton,Tottenham,0.28,0.26,0.45,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/9,Arsenal,Bournemouth,0.72,0.17,0.11,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/9,Southampton,Watford,0.53,0.26,0.2,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/9,Leicester City,Chelsea,0.24,0.23,0.53,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/9,Brighton,West Brom,0.33,0.31,0.35,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/9,Stoke City,Man. United,0.21,0.26,0.53,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/10,Burnley,Crystal Palace,0.5,0.26,0.24,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/10,Swansea City,Newcastle,0.5,0.27,0.23,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/11,West Ham,Huddersfield,0.57,0.25,0.18,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/15,Bournemouth,Brighton,0.56,0.26,0.18,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/16,Crystal Palace,Southampton,0.37,0.29,0.35,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/16,Liverpool,Burnley,0.62,0.22,0.16,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/16,Newcastle,Stoke City,0.34,0.29,0.36,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/16,West Brom,West Ham,0.42,0.29,0.3,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/16,Watford,Man. City,0.15,0.2,0.64,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/16,Huddersfield,Leicester City,0.3,0.27,0.43,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/16,Tottenham,Swansea City,0.76,0.17,0.07,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/17,Chelsea,Arsenal,0.51,0.22,0.26,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/17,Man. United,Everton,0.64,0.22,0.13,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/23,West Ham,Tottenham,0.22,0.24,0.54,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/23,Everton,Bournemouth,0.55,0.25,0.21,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/23,Man. City,Crystal Palace,0.81,0.14,0.06,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/23,Burnley,Huddersfield,0.59,0.25,0.16,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/23,Southampton,Man. United,0.23,0.27,0.49,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/23,Stoke City,Chelsea,0.23,0.25,0.53,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/23,Swansea City,Watford,0.46,0.27,0.27,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/23,Leicester City,Liverpool,0.29,0.25,0.46,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/24,Brighton,Newcastle,0.39,0.3,0.31,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/25,Arsenal,West Brom,0.68,0.2,0.12,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/30,Huddersfield,Tottenham,0.14,0.21,0.65,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/30,Man. United,Crystal Palace,0.78,0.16,0.06,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/30,West Ham,Swansea City,0.47,0.27,0.26,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/30,Stoke City,Southampton,0.4,0.3,0.3,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/30,West Brom,Watford,0.45,0.29,0.26,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/30,Bournemouth,Leicester City,0.4,0.26,0.34,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
September,9/30,Chelsea,Man. City,0.4,0.25,0.35,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
October,10/1,Arsenal,Brighton,0.81,0.14,0.05,2017-08-17 17:13:28,https://projects.fivethirtyeight.com/soccer-predictions/premier-league/,premier-league,England: Premier League,England,Premier League
